,year,title,published_at,category,nominee,artist,workers,winner
2791,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Large Jazz Ensemble Performance,Journey,McCoy Tyner Big Band,,True
2792,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Latin Jazz Performance,Danzon,Arturo Sandoval,,True
2793,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Rock Gospel Album,Wake-Up Call,Petra,,True
2794,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Pop/Contemporary Gospel Album,Mercy,Andrae Crouch,,True
2795,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,"Best Southern Gospel, Country Gospel Or Bluegrass Gospel Album",I Know Who Holds Tomorrow,Alison Krauss & The Cox Family,,True
2796,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Contemporary Soul Gospel Album,Join The Band,Take 6,,True
2797,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Gospel Album By A Choir Or Chorus,Live In Atlanta At Morehouse College,,"Hezekiah Walker, choir director (The Love Fellowship Crusade Choir)",True
2798,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Gospel Album By A Choir Or Chorus,Through God's Eyes,,"Milton Brunson, choir director (Thompson Community Singers)",True
2799,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Latin Pop Performance,Segundo Romance,Luis Miguel,,True
2800,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Tropical Latin Performance,Master Sessions Volume 1,Cachao,,True
2801,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Mexican-American Performance,Recuerdo A Javier Solis,Vikki Carr,,True
2802,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Traditional Blues Album,From The Cradle,Eric Clapton,,True
2803,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Contemporary Blues Album,Father Father,Pops Staples,,True
2804,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Traditional Folk Album,World Gone Wrong,Bob Dylan,,True
2805,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Contemporary Folk Album,American Recordings,Johnny Cash,,True
2806,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Reggae Album,Crucial! Roots Classics,Bunny Wailer,,True
2807,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best World Music Album,Talking Timbuktu,Ali Farka Toure & Ry Cooder,,True
2808,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Polka Album,Music And Friends,Walter Ostanek Band,,True
2809,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Musical Album For Children,The Lion King - Original Motion Picture Soundtrack,(Various Artists),,True
2810,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Spoken Word Album For Children,The Lion King Read-Along,Robert Guillaume,,True
2811,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Spoken Word Or Non-Musical Album,Get In The Van - On The Road With Black Flag,Henry Rollins,,True
2812,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Spoken Comedy Album,Live From Hell,Sam Kinison,"Sam Kinison, artist.",True
2813,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Musical Show Album,Passion,,"Stephen Sondheim, composer; Stephen Sondheim, lyricist; Phil Ramone, producer (Original Broadway Cast)",True
2814,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Instrumental Composition,African Skies,,"Michael Brecker, composer (Michael Brecker)",True
2815,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Instrumental Composition Written For A Motion Picture Or For Television,Schindler's List,,"John Williams, composer (John Williams)",True
2816,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Song Written Specifically For A Motion Picture Or For Television,Streets Of Philadelphia (From Philadelphia),"Bruce Springsteen, songwriter (Bruce Springsteen)",,True
2817,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement,Three Cowboy Songs,,"Dave Grusin, arranger (Dave Grusin)",True
2818,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement With Accompanying Vocals,Circle Of Life,,"Lebo Morake & Hans Zimmer, arrangers (Carmen Twillie)",True
2819,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Recording Package,Tribute To The Music Of Bob Wills & The Texas Playboys,,"Buddy Jackson, art director (Asleep At The Wheel)",True
2820,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Recording Package - Boxed,The Complete Ella Fitzgerald Songbooks,,"Chris Thompson, art director (Ella Fitzgerald)",True
2821,1976,19th Annual GRAMMY Awards  (1976),2017-11-28 00:03:45-08:00,Best Country Vocal Performance By A Duo Or Group,The End Is Not In Sight (The Cowboy Tune),Amazing Rhythm Aces,,True
2822,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Historical Album,The Complete Ella Fitzgerald Song Books On Verve,,"Michael Lang, compilation producer (Ella Fitzgerald)",True
2823,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Engineered Album - Non-Classical,Longing In Their Hearts,,"Ed Cherney, engineer (Bonnie Raitt)",True
2824,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Producer Of The Year,Don Was,,,True
2825,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Classical Engineered Recording,"Copland: Music For Films (The Red Pony, Our Town, Etc.)",,"William Hoekstra, engineer (Leonard Slatkin, conductor)",True
2826,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Classical Producer Of The Year,Andrew Cornall,,,True
2827,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Classical Album,"Bartók: Concerto For Orchestra; Four Orchestral Pieces, Op. 12",,"Pierre Boulez, artist; Karl-August Naegler, producer",True
2828,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Orchestral Performance,"Bartók: Concerto For Orchestra: Four Orchestral Pieces, Op. 12",,"Pierre Boulez, conductor (Chicago Symphony Orchestra)",True
2829,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Opera Recording,Floyd: Susannah,,"Kenn Chester, Jerry Hadley, Samuel Ramey & Cheryl Studer; Kent Nagano, conductor; Martin Sauer, producer (Chorus Of Opera De Lyon; Orchestre Of Opera De Lyon)",True
2830,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Choral Performance,Berlioz: Messe Solennelle,,(Monteverdi Choir; Orchestre Revolutionnaire Et Romantique),True
2831,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Instrumental Soloist Performance (With Orchestra),"The New York Album - Works Of Albert, Bartok & Bloch",,"Yo-Yo Ma, artist (Baltimore Orchestra)",True
2832,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Instrumental Soloist Performance Without Orchestra,"Haydn: Piano Sonatas, Nos. 32, 47, 53, 59",,"Emanuel Ax, artist",True
2833,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Chamber Music Performance,Beethoven/Mozart: Quintets (Chicago-Berlin),,"Daniel Barenboim, Dale Clevenger, Larry Combs, Daniele Damiano & Hansjorg Schellenberger, artists",True
2834,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Classical Vocal Performance,"The Impatient Lover - Italian Songs By Beethoven, Schubert, Mozart",,,True
2835,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,Best Classical Contemporary Composition,Albert: Cello Concerto,,"Stephen Albert, composer",True
2836,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,"Best Music Video, Short Form",Love Is Strong,The Rolling Stones,"David Fincher, video director; Cean Chaffin, video producer",True
2837,1994,37th Annual GRAMMY Awards  (1994),2017-11-28 00:03:45-08:00,"Best Music Video, Long Form",Zoo TV - Live From Sydney,U2,"David Mallet, video director; Ned O'Hanlon & Rocky Oldham, video producers",True
2838,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Record Of The Year,I Will Always Love You,Whitney Houston,"David Foster, producer",True
2839,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Album Of The Year,The Bodyguard - Original Soundtrack Album,Whitney Houston,"Babyface, Robert Clivilles, David Cole, David Foster, L.A. Reid, Narada Michael Walden & BeBe Winans, producers",True
2840,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Song Of The Year,A Whole New World (Aladdin's Theme),,"Alan Menken & Tim Rice, songwriters (Peabo Bryson & Regina Belle)",True
2841,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best New Artist,Toni Braxton,,,True
2842,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best Pop Vocal Performance, Female",I Will Always Love You,Whitney Houston,,True
2843,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best Pop Vocal Performance, Male",If I Ever Lose My Faith In You,Sting,,True
2844,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Pop Performance By A Duo Or Group With Vocal,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,,True
2845,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Traditional Pop Vocal Performance,Steppin' Out,Tony Bennett,,True
2846,1974,17th Annual GRAMMY Awards  (1974),2017-11-28 00:03:45-08:00,Best Producer Of The Year,Thom Bell,,,True
2847,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Pop Instrumental Performance,Barcelona Mona,Bruce Hornsby & Branford Marsalis,,True
2848,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best Rock Vocal Performance, Solo",I'd Do Anything For Love (But I Won't Do That),Meat Loaf,,True
2849,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Rock Performance By A Duo Or Group With Vocal,Livin' On The Edge,Aerosmith,,True
2850,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,,True
2851,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Metal Performance With Vocal,I Don't Want To Change The World,Ozzy Osbourne,,True
2852,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Rock Instrumental Performance,Sofa,Steve Vai,,True
2853,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Rock Song,Runaway Train,,"David Pirner, songwriter (Soul Asylum)",True
2854,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Alternative Music Album,Zooropa,U2,,True
2855,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best R&B Vocal Performance, Female",Another Sad Love Song,Toni Braxton,,True
2856,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best R&B Vocal Performance, Male",A Song For You,Ray Charles,,True
2857,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best R&B Performance By A Duo Or Group With Vocal,No Ordinary Love,Sade,,True
2858,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Rhythm & Blues Song,That's The Way Love Goes,,"Janet Jackson, Jimmy Jam & Terry Lewis, songwriters (Janet Jackson)",True
2859,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Rap Solo Performance,Let Me Ride,Dr. Dre,,True
2860,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Rap Performance By A Duo Or Group,Rebirth Of Slick (Cool Like Dat),Digable Planets,,True
2861,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best New Age Album,Spanish Angel,Paul Winter Consort,,True
2862,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Contemporary Jazz Performance (Instrumental),The Road To You,Pat Metheny Group,,True
2863,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Jazz Vocal Performance,Take A Look,Natalie Cole,,True
2864,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Jazz Instrumental Solo,Miles Ahead,,"Joe Henderson, soloist",True
2865,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best Jazz Instrumental Performance, Individual Or Group","So Near, So Far (Musings For Miles)",Joe Henderson,,True
2866,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Large Jazz Ensemble Performance,Miles And Quincy Live At Montreux,Miles Davis & Quincy Jones,,True
2867,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best Country Vocal Performance, Female",Passionate Kisses,Mary Chapin Carpenter,,True
2868,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best Country Vocal Performance, Male",Ain't That Lonely Yet,Dwight Yoakam,,True
2869,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Country Performance By A Duo Or Group With Vocal,Hard Workin' Man,Brooks & Dunn,,True
2870,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Country Vocal Collaboration,Does He Love You,Reba McEntire & Linda Davis,,True
2871,1981,24th Annual GRAMMY Awards  (1981),2017-11-28 00:03:45-08:00,Best Engineered Recording - Non-Classical,Gaucho,,"Jerry Garszva, Roger Nichols, Elliot Scheiner & Bill Schnee, engineers (Steely Dan)",True
2872,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Country Instrumental Performance,Red Wing,"Asleep At The Wheel Featuring Eldon Shamblin, Johnny Gimble, Chet Atkins, Vince Gill, Marty Stuart & Reuben ""Lucky Oceans"" Gosfield",,True
2873,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Bluegrass Album,Waitin' For The Hard Times To Go,The Nashville Bluegrass Band,,True
2874,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Country Song,Passionate Kisses,,"Lucinda Williams, songwriter (Mary Chapin Carpenter)",True
2875,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Rock Gospel Album,Free At Last,dc Talk,,True
2876,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Pop/Contemporary Gospel Album,The Live Adventure,Steven Curtis Chapman,,True
2877,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,"Best Southern Gospel, Country Gospel Or Bluegrass Gospel Album",Good News,Kathy Mattea,,True
2878,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Traditional Soul Gospel Album,Stand Still,Shirley Caesar,,True
2879,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Contemporary Soul Gospel Album,All Out,The Winans,,True
2880,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Gospel Album By A Choir Or Chorus,Live...We Come Rejoicing,,"Carol Cymbala, choir director (Brooklyn Tabernacle Choir)",True
2881,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Latin Pop Album,Aries,Luis Miguel,,True
2882,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Tropical Latin Album,Mi Tierra,Gloria Estefan,,True
2883,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Mexican-American Album,Live,Selena,,True
2884,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Traditional Blues Album,Blues Summit,B.B. King,,True
2885,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Contemporary Blues Album,Feels Like Rain,Buddy Guy,,True
2886,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Traditional Folk Album,The Celtic Harp,The Chieftains,,True
2887,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Contemporary Folk Album,Other Voices/Other Rooms,Nanci Griffith,,True
2888,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Reggae Album,Bad Boys,Inner Circle,,True
2889,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best World Music Album,A Meeting By The River,Ry Cooder & V.M. Bhatt,,True
2890,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Polka Album,Accordionally Yours,Walter Ostanek & His Band,,True
2891,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Musical Album For Children,Aladdin - Original Motion Picture Soundtrack,(Various Artists),,True
2892,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Spoken Word Album For Children,Audrey Hepburn's Enchanted Tales,Audrey Hepburn,,True
2893,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Spoken Word Or Non-Musical Album,On The Pulse Of Morning,Maya Angelou,,True
2894,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Spoken Comedy Album,Jammin' In New York,George Carlin,"George Carlin, artist.",True
2895,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Musical Show Album,The Who's Tommy,,"Pete Townshend, composer; Pete Townshend, lyricist; George Martin, producer (Original Cast Recording)",True
2896,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Instrumental Composition,Forever In Love,,"Kenny G, composer (Kenny G)",True
2897,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Instrumental Composition Written For A Motion Picture Or For Television,Aladdin,,"Alan Menken, composer (Various Artists)",True
2898,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Song Written Specifically For A Motion Picture Or For Television,A Whole New World (Aladdin's Theme) (From Aladdin),"Alan Menken & Tim Rice, songwriters (Peabo Bryson & Regina Belle)",,True
2899,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Music Video - Short Form,Steam,Peter Gabriel,"Stephen Johnson, video director; Prudence Fenton, video producer",True
2900,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Music Video-Long Form,Ten Summoner's Tales,Sting,"Doug Nichol, video director; Julie Fong, video producer",True
2901,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Arrangement On An Instrumental,Mood Indigo,,"Dave Grusin, arranger (Dave Grusin)",True
2902,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement Accompanying Vocal(s),When I Fall In Love,,"David Foster & Jeremy Lubbock, arrangers (Celine Dion & Clive Griffin)",True
2903,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Recording Package,The Complete Billie Holiday On Verve 1945-1959,,"David Lau, art director (Billie Holiday)",True
2904,1993,36th Annual GRAMMY Awards  (1993),2017-11-28 00:03:45-08:00,Best Album Notes,The Complete Billie Holiday On Verve 1945-1959,,"Buck Clayton, Phil Schaap & Joel E. Siegel, album notes writers (Billie Holiday)",True
